Score,Review,SNS,Addr
5,"안녕하세요 올해 고3되는 학생입니다 저는 중1때부터 과민성대장증후군을 오랫동안 앓아온것같습니다 제 증상은 아침에만 심합니다 아침에 변을 보면 변이 끊어져서 나옵니다 한번 보면 증상이 완화되었다가 또 다시 화장실에 가고싶고 그래서 아침마다 두번세번 갑니다 특히 시험보는날 같이 중요한날이 더 심합니다 아침에는 물론 시험보는 도중에 긴장되고 잔변감 같은게 엄청 심해서 시험에 집중할수가 없습니다 그리고 인스턴트음식 같이 제 입맛에 맛있는 음식을 먹게되면 더더욱 심합니다 그래서 인스턴트음식을 먹게되면 내일 아침 화장실 갈 걱정부터 됩니다 제가 식이섬유가 부족해서 그런가 싶어 고구마,사과를 먹어보았으나 변의 양만 증가할뿐이지 증상은 더 심해졌습니다 요플레도 먹어봤지만 효과가 없었고 일반 병원에서 약을 한달간 먹어봤지만 효과가 없었습니다 한의원에서도 침을맞고 한달간 한약을 먹어보았지만 효과가 없었습니다 이제 이렇게 변을 보는것이 점점 습관화 되어가는것 같습니다 어느날   티비광고를 보고 정말 장이 건강해질라나 생각이 들었습니다 그래서 구매할려고 인터넷으로 찾던중 체험단 신청이 있는걸 보고 이렇게 신청하게 되었습니다 정말 다행이게도 오늘이 마지막 신청날 이였습니다 정말 당첨되었음 좋겠습니다..안녕하세요 올해 고3되는 학생입니다 저는 중1때부터 과민성대장증후군을 오랫동안 앓아온것같습니다 제 증상은 아침에만 심합니다 아침에 변을 보면 변이 끊어져서 나옵니다 한번 보면 증상이 완화되었다가 또 다시 화장실에 가고싶고 그래서 아침마다 두번세번 갑니다 특히 시험보는날 같이 중요한날이 더 심합니다 아침에는 물론 시험보는 도중에 긴장되고 잔변감 같은게 엄청 심해서 시험에 집중할수가 없습니다 그리고 인스턴트음식 같이 제 입맛에 맛있는 음식을 먹게되면 더더욱 심합니다 그래서 인스턴트음식을 먹게되면 내일 아침 화장실 갈 걱정부터 됩니다 제가 식이섬유가 부족해서 그런가 싶어 고구마,사과를 먹어보았으나 변의 양만 증가할뿐이지 증상은 더 심해졌습니다 요플레도 먹어봤지만 효과가 없었고 일반 병원에서 약을 한달간 먹어봤지만 효과가 없었습니다 한의원에서도 침을맞고 한달간 한약을 먹어보았지만 효과가 없었습니다 이제 이렇게 변을 보는것이 점점 습관화 되어가는것 같습니다 어느날   티비광고를 보고 정말 장이 건강해질라나 생각이 들었습니다 그래서 구매할려고 인터넷으로 찾던중 체험단 신청이 있는걸 보고 이렇게 신청하게 되었습니다 정말 다행이게도 오늘이 마지막 신청날 이였습니다 정말 당첨되었음 좋겠습니다..",kakaostory,인천광역시
5,저는 저희 엄마를 대신해서 신청합니다~ 엄마가 처녀시절부터 변비가 있으셨고 직장생활과 집안일 정말 최선을 다하는 멀티맘이십니다. 그러다보니 자신을 돌보지 못하고 항상 참다보니 장이 편할날이 없죠... 좀 나아졌다 싶다가도 조금만 신경쓰면 또 장트러블로 고생을 하곤 하는데요. 변비와 장트러블 사이에서 맨날 사투를 벌이는 엄마에게 이제는 좀 편안해졌음 해서 나이가 있기에 더 큰병되기전에 좋은 습관들여서 건강한 장 되찾았으면 하는 마음으로 신청해봅니다. 아빠와 저희들 위한 것은 투자를 많이 하는데 자신을 위한것은 나중으로 미루는 엄마를 위한 SOS쳐봅니다. 열심히 제가 챙겨 드리고 생생하게 담아보겠습니다. 개선됨 느껴서 꾸준히 건강하게 함께 하면 좋겠는 바람담아서 신청합니다. 엄마를 위해서 챙겨주고 싶은 건강이 염려되는 자식의 마음 가득담아서 신청합니다. 꼭 좋은 체험 기회 얻으면 좋겠네요~ 이참에 엄마와 더불어서 가족모두 건강한 습관으로서 건강한 만남 건강한 인연이어가는 계기되면 좋겠습니다. 새해 장건강지수 업~ 하는 건강한 선물 꼭 받기를 기대해봅니다. 세계최초 특허 4중코팅 프로바이오틱스   너의 능력을 보여주라~~ ^^,facebook,경기도
5,"안녕하세요 저는 어릴 적 부터 장트러블에 시달리고 있는 36살 남자입니다. 순간순간 장트러블 때문에 버스는 잘 타지 못합니다. 학창시절에는 수업시간, 사회에서는 회의 시간에 배가 아파서 정말 고생을 많이 했습니다. 요즘에는 회식 다음 날에는 화장실에 가느라 업무에 큰 지장이 있습니다. 주기적인 설사는 저를 가끔 미치게 합니다 ㅠㅡㅠ 문제는 저의 아들(5살)도 저와 비슷하다는 겁니다. 최근에 프로바이오틱스 라는 유산균이 장트러블에 좋다는 이야기를 들었습니다.정말 한 번 먹어 보고 싶습니다. 또한 제 주위의 모든 사람들은 제가 장트러블을 가지고 있다는 것을 알고 있습니다. 제가 좋아진다면 마케팅 효과도 조금은 있을 겁니다. 그리고 제가 예전에 천호식품 산수유를 먹고 효과를 봐서 주위에 엄청 광고하고 다녔어요^^  제약에서 만든 유산균이라면 믿을 수 있습니다. 저를 통해서 그 효과를 입증해 보고 싶습니다.",facebook,서울특별시
3,프로바이오틱스   효과를 체험하고 싶네요 ~!!,facebook,
3,"엄마가 요새들어서 몸이 안좋으신데, 엄마 면역력 향상을 위해 신청합니다^^ 엄마가 건강하길 바라는 마음으로 신청합니다.",facebook,광주광역시
4,35살 남자입니다 잦은 음주와 식당음식에 지친 사람입니다 몸도 무거워지고 피곤하고 무엇보다도 배변활동이 규칙적이지못하며 가스가 많이 차고 냄새또한 심해서 불편함이 많습니다 귀사의 제품을 먹고 효과를 본다면 널리 널리 홍보하겠습니다 저의 여자친구또한 과민성 대장이라서 외부에서 외식이 어렵습니다 항상 포장해와서 먹고 화장실을 하루에 10번이상은 갑니다 같이 먹고 건강해지고싶습니다,kakaostory,경기도
4,항상 장이 안 좋아서 더부룩하고 배에서도 소리가 자주 나고 무엇보다 변비가 심해서 고생입니다 요즘 유산균이 좋다고들 하는데 사실 너무나 많은 제품들과 정보들로? 인해 어떤 걸 선택해야 할지도 고민이고 소비자 입장에서는 잘 모르기 때문에 더욱 어려운 것이 사실입니다 하지만 이렇게  에 대한 상세한 정보와 홍보를 보면서 신뢰가 생기고 무엇보다?  제약이라는 최고의 제약회사라는 믿음과 함께 꼭 체험해보고 싶다는 욕구가 불끈불끈 생기네요!!? 저의 최대의 골칫거리이자 말썽꾼인 이 장트러블을 말끔히 해결해주세요~ 부탁드립니다!!,kakaostory,대구광역시
3,유산균이 좋다는 말을 많이 들었는데 선뜻 먹어보지 못하고 있었는데 이런 좋은 기회에 꼭 체험해 보고 싶네요~ 평상시에 장이 약해서 배탈도? 자주 나고 항상 트러블 많은 피부때문에 고민인데  으로 꼭 탈출하고 싶습니다!!,kakaostory,대구광역시
3,가족들 모두 변비도 심하고 치질도 있어서 항상 화장실 가는게 무서울 정도입니다~ 게다가 면역력도 약해서 감기에도 자주 걸리고요~?  으로 꼭 좋은 결과 있었으면 좋겠습니다~,kakaostory,대구광역시
3,평소 장건강이 안좋아 수능날 배가 아파 수능을 망쳐 재수합니다. 공부때문에 앉아있는 시간이 많다보니 소화도 잘 안되고 힘드네요. 이번 수능에는  으로 대박나고 싶습니다!!!,kakaostory,서울특별시
3,면역력이 너무 떨어졌는지 한여름에도 감기에 걸리고 겨울에는 감기를 달고 삽니다 그러다 보니 항상 피곤하고 기운도 없고 일상생활에 의욕도 없어지네요 유산균이 면역기능을 높여주고 활력에도 도움이 된다는 말을 많이 들었는데 이번에  을 통해서 꼭 좋은 경험 해보고 싶습니다,kakaostory,강원도
3,장건강 너무 중요하죠~ 장이 건강해야 온 몸이 다 건강하다는 말이 있듯이 우리 몸의 가장 핵심인 부분인데 사실 너무 소홀히 하는 경향이 있는 것 같아요~ 요즘에는 장건강에 대한 관심이 높아져서? 시중에 유산균이 많이 나와 있는데 사실 믿을만한 제품이 별로 없는 것 같아 망설여졌습니다 하지만  제약  은 너무 믿음이 가고 꼭 먹어보고 싶어요~ ?제 건강을  을 지키고 싶네요,kakaostory,강원도
3,평상시에 인스턴트 음식도 자주 먹고 불규칙한 식사와 술도 좋아하는 편인데 그러다 보니 장도 안좋은 것 같고 항상 더부룩한 느낌이 듭니다 안좋다는 걸 알면서도? 나쁜 습관을 고치기가 쉽지 않네요~ 프로바이오틱스  으로 건강도 되찾고 나쁜 습관도 조금씩 고쳐나가고 싶어요,kakaostory,강원도
3,점점 나이가 들면서 건강에도 신경쓰게 되고 약도 많이 먹게 되는데 잘 좋아지진 않는 것 같아요~ 근본적인 대책이 필요한 것 같은데  을 보면서 바로 이거구나! 하는 생각이 들었어요~? 모든 나쁜 습관이 저에 해당되더라고요~ 튼튼한 장건강이 젊음과 건강의 비결인 것 같아 꼭 체험해보고 앞으로도? 꾸준히 사용해보고 싶어요!,kakaostory,강원도
3,변비도 심하고 식사도 불규칙하고 그러다보니 얼굴이며 몸에 트러블도 많이 나고 까칠하고 정말 너무 고민입니다 유산균에 대한 좋은 효과는 많이 들어서 알고는 있었지만? 아직 체험해보지 못하고 있었는데 이번 좋은 기회에 꼭 체험해보고 좋은 효과도 보고 생생하고 좋은 후기도 남겨보고 싶습니다!,kakaostory,대구광역시
3,항상 장이 안 좋아서 더부룩하고 배에서도 소리가 자주 나고 무엇보다 변비가 심한 편이라 화장실 갈때마다 무섭습니다? 장이 문제인 것 같은데 딱히 어떤 방법을 써야할지 모르겠어요~? 이번에  을 통해서 저의 이런 고민 완전히 해결하고 싶어요?,kakaostory,대구광역시
3,인스턴트를 너무 좋아해서 자주 먹다보니 살도 찌고 무엇보다 장도 안좋고 소화도 안돼는 것 같고 얼굴도 푸석거리면서 트러블도? 많이 올라옵니다!! 유산균이 해결책이라는 생각을 항상 했었는데 계속 미루고 있었어요 이번에  제약  으로 꼭 좋은? 효과 봤으면 좋겠어요,kakaostory,강원도
4,"친정엄마와 신랑 때문에 접하게 된 프로바이오틱스! 예스더와 덴마크유산굴이야기를 지금까지 2년정도? 복용하고 있는데 뭐랄까 먹지 않으면 다시 예전 장상태로 돌아가는듯해서요 유산균은 장에 들어와 먹고 있을때만 좋아지게하는게 아니라 추후 장기능도(종은유산균이 살수있는 환경) 향상이되야하는게 맞는듯한데 기존 복용하는 유산균들은 1년을 복용했어도 복용을 끈으면 다시 예전 장상태로 돌아가더라구여 근데 tv광고를 보니 4중고팅, 세계최초,  제약, 그래서 요번엔 이제품으로 바꿔볼까란 생각에 들어와보니 체험을 할수있다기에 올려봅니다 저도 장이 민강한 편이라 조금만 이상해도 탈이나 장염을 달고 살거든여 추첨이 될진 모르지만 되게되면 먹어보고 싶네요",kakaostory,경기도
3,항상 배가 더부룩하고 꾸룩꾸룩하고 소리가 나서 대인기피증까지 걸렸어요 장이 안좋아서 그런건지 항상 신경이 쓰이네요 항상? 피곤함도 느끼고요 장을 튼튼하게 해줄  으로 저의 이런 고민을 완전히 해결하고 싶어요! 꼭 체험해 보고 싶네요,kakaostory,대구광역시
2,배변활동을 원활히 하고 싶어요,facebook,
5,세계최초 특허 4중코팅 프로바이오틱스   그힘이 그기대됩니다. 막강한 프로바이오틱스 건강하게 경험 하고 싶습니다. 장건강지수 높여서 장고민 해결하면 좋겠네요~~ 어느날부터인가 소화력이 떨어지고 화장실 가는게 힘들더라고요. 괜찮겠지 했는데 집에서나 직장에서 일이 많아서 피곤한날 다음날이면 더더욱 장이 편치 않더라고요. 일단 부글부글 끓다보니 제속도 않좋아 불편하고 무엇보다 남이 들을까 항상 노심초사...ㅠㅠ 그리고 저희 회사가 회식이 좀 잦고 고기 좋아하는 부장님덕분에 고기를 일주일에 3번이상 회식으로 먹는데 그런날은 더더욱 속에서 난리가 납니다.... 맛있는거 소화잘하고 남들처럼 시원하게 화장실좀 갔으면 좋겠는데 속좀 잠잠했으면 좋겠는데 그런 바람 이뤄지길 바라는 마음으로 굿됨됨이 열심히 체험하고 건강한 장으로 거듭나서 생활에 있어서 좀더 활기찼으면 좋겠습니다.... 잊지 않고 꼬박꼬박 잘먹겠습니다. 꼭체험기회주세요... 쭉 이어가는 기회 되면 좋겠습니다....,facebook,경기도
3,"주.야간으로 일하시느라 면역력이 약하신 엄마를 위해 신청합니다! 몸이 약해지시니 감기도 자주 걸리시고, 요즘은 소화불량까지. 화장실가는 것도 힘들어하셔서 옆에서 보고 있으면 마음이 편하질 않아요. 살면서 유산균이라는걸 챙겨드셔본 적 엄마에게! 건강함을 선물하고 싶어요~",kakaostory,경상북도
2,요즘장이좋지않아검색하던중티비를보다가발견하고글을남깁니닷..,facebook,경상북도
3,"안녕하세요. 평소 배변 활동의 불규칙, 스트레스로 인한 과민성 장염, 늘 아랫배가 불편함 등으로 그 동안 몇 종류의 유산균 제품을 경험하였으나 나와는 맞지 않은지 오히려 속이 더부룩 함만 더한 것 같았습니다. 그리고 최근에는 장염을 연달아 자주 앓는 등 면역력도 저하된 것 같아서 또 다시 유산균 제품 선정을 고민 중에 귀사의 신제품 광고를 접하게 되어 체험의 기회를 가져 보고자 이렇게 신청하게 되었습니다. 감사합니다.",facebook,서울특별시
4,"원래부터 장이 약해서 각종 야채에 유산균에 먹어봤지만 잠시동안만 유지가 되고 이제는 약 없이 화장실을 못가는 25살 사회생활 새내기입니다. 직장생활을 하게 되다보니 이른 출근에 늦은 귀가로 인해 더더욱 저 자신을 챙기지 못하게 되는 것 같아 장건강은 나락으로 떨어지고 피부는 점점 ""나 힘들어요.""라고 외치듯 망가지고 있네요. TV광고를 보면서 체험단을 신청할 수 있다기에 먹어보고 좋으면 저의 인생템이 되지 않을까 생각이 들어서 체험단을 신청합니다!",facebook,강원도
3,평소 장이 안 좋아 고생하는데 세계 최초 특허 4중 코팅 프로바이오틱스  으로 건강한 장환경을 만들어보고 싶어요. http://blog.naver.com/m7242,facebook,서울특별시
3,회사에서 하루종일 컴퓨터 앞에서 일해서 그런건지 소화가 잘안되고 더부룩한 느낌이 있어서 불편할 때가 많아요!!  제약 세계최초 특허 4중코팅 프로바이오틱스  이라면 제 장건강이 좋아질 꺼 같습니다.  제약이니까요!!,facebook,경기도
